time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.12411044990662803,-0.06597762539723889,13.116206582462537,6.276265582546003,0.06011443072130884,0.0,-0.3222148705999089,-0.11998324733820015,3.3964192269704636,-0.0038052356706542124,0.11064139687975237,0.0,437.1356747737901,438.1950167069864,439.5921592138734,438.07695642369043
1.8000000000000012,-0.14486607990010736,-0.07333810119536184,13.325486868427697,6.276133562985695,0.06683014802035547,0.0,-0.3703677924703633,-0.12538218523089484,3.578977529939707,0.0008306379798182009,0.11438409314730212,0.0,473.09743137977625,473.395794134412,473.3305611352446,473.6872513952772
1.8600000000000012,-0.1683705373661166,-0.0809935896463647,13.54135365969443,6.275709573882523,0.07400493033984379,0.0,-0.41375837601507937,-0.1298088655692224,3.616406478120779,-0.031655159042331196,0.1283390555201227,0.0,428.871168525352,430.0681747981493,431.301353746558,428.54876740510997
1.9200000000000013,-0.19482627074889003,-0.08895136291953354,13.762236046847717,6.273580609418808,0.08193628307774237,0.0,-0.46889950729098145,-0.13565887024915085,3.7458407899479575,-0.04451386142483004,0.13894457376250413,0.0,458.46288967188946,459.3201814474471,459.784171128616,458.7637091008507
1.9800000000000013,-0.22487492398398268,-0.09732219861340814,13.992183433993846,6.270673560136142,0.09103438920398332,0.0,-0.5336639980509912,-0.1436744272718045,3.91838482498553,-0.05779069727390885,0.1693082581589503,0.0,471.0760840497301,473.437760425081,474.42520445895883,473.4033191076797
2.0400000000000014,-0.25877105380380805,-0.10620671512053823,14.229749317320048,6.267936852755621,0.10110218050153374,0.0,-0.5971831005131748,-0.1527713741526927,4.000067838597063,-0.028439585250242604,0.16459210797767104,0.0,447.63292332691395,447.27567057641807,444.9801091138815,447.3750986568982
2.1000000000000014,-0.2966046882448078,-0.11567409038031888,14.471465156065598,6.266846973684174,0.11107252669643053,0.0,-0.6648642017127405,-0.16293123635229842,4.0567925957641195,-0.003006554072169064,0.16915534125759787,0.0,439.45400398132585,439.8588045171143,438.86848581797904,440.9745580506915
2.1600000000000015,-0.3385050109583478,-0.1257396679286381,14.714902201234414,6.266978547092329,0.12109467030779086,0.0,-0.7326920637876333,-0.17258681026119255,4.057634789410155,0.010965565124354934,0.1624253316446307,0.0,423.298200087746,422.74680278594315,420.96271145941216,422.1701068499846
2.2200000000000015,-0.38508993288592225,-0.13643646058125894,14.961918563644362,6.26715807885553,0.13087188497759428,0.0,-0.8211046955874082,-0.18391049635054368,4.1756442382532715,-0.022025842983943555,0.16398829830264713,0.0,460.21113701539844,460.3591307727559,461.06315877797084,458.44903017208424
2.2800000000000016,-0.43674262617073273,-0.14776220080757732,15.212649149789948,6.265678007773582,0.14112323110144764,0.0,-0.9015333024918692,-0.19373404794086818,4.181845323358149,-0.030557731210946036,0.18190008318492235,0.0,425.6982413969834,427.257350359547,425.31214643260216,424.58057631754673
2.3400000000000016,-0.49348410001856147,-0.15971440987299648,15.46425126422861,6.263719152879483,0.1524340013257488,0.0,-0.9908412868807632,-0.20483911462185778,4.20459470323322,-0.037193320088729886,0.19922018039508838,0.0,430.8784089893072,432.37566335932587,431.92699965281554,431.3665152780185
2.4000000000000017,-0.5563661937498673,-0.17244240465960578,15.72084637632468,6.2612421841339945,0.16431948411786035,0.0,-1.1064286079275665,-0.21966424517869987,4.3477457977337535,-0.05106211293536233,0.1957365258556419,0.0,469.1939752399873,468.9595342649006,471.67484268029267,470.60162338379666
2.4600000000000017,-0.6265050259481513,-0.18612477993879223,15.986344818343355,6.258118620908675,0.1759937987841491,0.0,-1.2327089127427457,-0.23673389727679078,4.501278115703332,-0.05413170608450489,0.1921387431466192,0.0,474.6930394413112,474.4511596277883,475.4159646272559,475.17912738679667
